a,b,I_fold_left,I,delta_I,lambda,epsilon,sigma,q,window_lo,window_hi,hit_prob,n,W_star,W_lo,W_hi,v_start,w_start,scale_half,scale_twothirds,scale_eps34
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.02,0.14310835055998652,0.75,0.5,2.0,0.193,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1876801091669187,-0.3175725729508753,8.0,15.936880758633787,2.6908685288118863
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.0,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.012649110640673518,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,0.5,0.8873841649388925,0.23784142300054423
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.025298221281347035,0.75,0.5,2.0,0.007,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,1.0,1.774768329877785,0.47568284600108846
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.03794733192202055,0.75,0.5,2.0,0.045,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,1.5,2.6621524948166773,0.7135242690016327
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.05059644256269407,0.75,0.5,2.0,0.095,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,2.0,3.54953665975557,0.9513656920021769
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.06324555320336758,0.75,0.5,2.0,0.16,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,2.5,4.436920824694462,1.189207115002721
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.0758946638440411,0.75,0.5,2.0,0.201,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,3.0,5.3243049896333545,1.4270485380032654
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.10119288512538814,0.75,0.5,2.0,0.256,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,4.0,7.09907331951114,1.9027313840043538
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.12649110640673517,0.75,0.5,2.0,0.256,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,5.0,8.873841649388924,2.378414230005442
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.1644384383287557,0.75,0.5,2.0,0.257,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,6.499999999999999,11.5359941442056,3.0919384990070746
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.02,0.20238577025077628,0.75,0.5,2.0,0.246,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.234735908627536,-0.2755876629297565,8.0,14.19814663902228,3.8054627680087076
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.0,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.00894427190999916,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,0.5,1.1180339887498947,0.1
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.01788854381999832,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,1.0,2.2360679774997894,0.2
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.026832815729997482,0.75,0.5,2.0,0.002,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,1.5000000000000002,3.3541019662496843,0.30000000000000004
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.03577708763999664,0.75,0.5,2.0,0.015,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,2.0,4.472135954999579,0.4
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.044721359549995794,0.75,0.5,2.0,0.057,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,2.5,5.590169943749473,0.5
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.053665631459994964,0.75,0.5,2.0,0.06,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,3.0000000000000004,6.7082039324993685,0.6000000000000001
